start_id,end_id,start_coordinate,end_coordinate,linear_distance,spearman,p-value
1,2,"25.0408578889,121.567904444","25.041254,121.55742",1.0589630458945505,0.17259969202913855,0.0020417677656227075
1,3,"25.0408578889,121.567904444","25.0377972222,121.565169444",0.4371846325076444,0.027667463673586645,0.6236010398529885
1,4,"25.0408578889,121.567904444","25.0360361111,121.562325",0.7761039360684496,-0.06704910582277206,0.23388940733330926
1,5,"25.0408578889,121.567904444","25.0365638889,121.5686639",0.4817964206749938,0.030830839127517558,0.584454968963894
1,6,"25.0408578889,121.567904444","25.034047,121.565973",0.7792382793862433,-0.07005223255410349,0.21355624113530774
1,7,"25.0408578889,121.567904444","25.0330388889,121.565619444",0.8963098893395477,-0.04466033720410354,0.42812224363331386
1,8,"25.0408578889,121.567904444","25.0352138889,121.563688889",0.7562222266736621,0.0451222146974765,0.4233560714382698
1,9,"25.0408578889,121.567904444","25.031785, 121.57448",1.2043548143741218,-0.10452323021763316,0.0630659996230397
1,10,"25.0408578889,121.567904444","25.0286611111,121.566116667",1.3630725244909525,0.0018449118882554007,0.9738994786462427
1,11,"25.0408578889,121.567904444","25.034937,121.55762",1.2277642000562825,0.06419079470271419,0.2544757641970913
1,12,"25.0408578889,121.567904444","25.026679,121.561747",1.6891091412902377,0.003388791503831731,0.9520779491202508
1,13,"25.0408578889,121.567904444","25.03809,121.58367",1.6202996078906415,-0.04199021570711819,0.45627788144777004
1,16,"25.0408578889,121.567904444","25.036084,121.579135",1.250673307684833,-0.09572764402664806,0.08883807829579123
1,18,"25.0408578889,121.567904444","25.049408,121.55261",1.810846667268212,-0.06224555016413696,0.2691837416365577
1,19,"25.0408578889,121.567904444","25.02863,121.56981",1.36810873376455,-0.1647712603879649,0.0032587305032407417
1,22,"25.0408578889,121.567904444","25.048824,121.57845",1.3824568433650473,0.10319981730335695,0.06649613473109316
1,25,"25.0408578889,121.567904444","25.04543,121.57205",0.656906213737373,0.012177224256063542,0.82901827222867
1,28,"25.0408578889,121.567904444","25.04814,121.57467",1.0568060879376968,-0.08901507734591649,0.11370689003498155
1,33,"25.0408578889,121.567904444","25.04878,121.56087",1.1287283037608529,-0.03474105303753979,0.537703512866651
1,40,"25.0408578889,121.567904444","25.04287,121.58640",1.8797559743534975,-0.03667378999497606,0.5153061980641351
1,42,"25.0408578889,121.567904444","25.04431,121.58174",1.4476390223113622,-0.02521464932661034,0.654707761829708
1,49,"25.0408578889,121.567904444","25.040901,121.548252  ",1.9832648217977944,0.19509480241783062,0.0004767865498914117
1,70,"25.0408578889,121.567904444","25.032752,121.561645",1.0978633713833872,-0.05190441155649145,0.35699711305166226
1,71,"25.0408578889,121.567904444","25.032985,121.554204",1.6347123752627264,0.09352354866685594,0.09647138616286878
1,75,"25.0408578889,121.567904444","25.0300508,121.557635",1.583436816304017,0.04283627207534412,0.44724610419277944
1,88,"25.0408578889,121.567904444","25.032922, 121.57087",0.9286346761475156,0.1113813981969865,0.047543660749949514
1,93,"25.0408578889,121.567904444","25.023877,121.569836",1.8911045188783624,-0.05866822645324608,0.2977229507526742
1,113,"25.0408578889,121.567904444","25.037724,121.561178",0.7624366279015502,-0.10735726229133555,0.05620888532588312
1,138,"25.0408578889,121.567904444","25.040558,121.575372",0.754333711464414,0.023204916953124745,0.6806508732941291
1,150,"25.0408578889,121.567904444","25.036568,121.57343",0.7326474866459293,0.04106052306043419,0.4663191168881742
1,172,"25.0408578889,121.567904444","25.051562,121.562891 ",1.2891528649515758,0.02025913249906166,0.7193590346124579
1,174,"25.0408578889,121.567904444","25.051702 ,121.553057 ",1.920377414569381,0.0,1.0
1,187,"25.0408578889,121.567904444","25.037465 ,121.555769 ",1.2810589466931046,-0.0914325357172298,0.1041872094354321
1,197,"25.0408578889,121.567904444","25.049845,121.571885",1.073519119918646,0.0014821247152705026,0.9790306173462162
1,214,"25.0408578889,121.567904444","25.055935,121.578645",1.9910012281631744,-0.0030696732483227263,0.9565860432390245
1,218,"25.0408578889,121.567904444","25.043299,121.564108",0.4689384936639175,-0.14814229008180793,0.008247383516425748
1,235,"25.0408578889,121.567904444","25.048460,121.565928",0.8654099347199086,-0.1967976632187218,0.000424170823714008
1,241,"25.0408578889,121.567904444","25.038943,121.579146",1.1541295791683484,-0.04024403694436741,0.47523741063393277
1,248,"25.0408578889,121.567904444","25.027123,121.555566",1.9660682644785157,0.0026775835312205067,0.9621268625539473
1,255,"25.0408578889,121.567904444","25.046914,121.557674",1.231215946007843,-0.1436969291265058,0.010417563897379205
1,261,"25.0408578889,121.567904444","25.054095,121.560928",1.6265668702148102,-0.015440383030024122,0.7842087083141651
1,267,"25.0408578889,121.567904444","25.050620,121.580194",1.6454233303170906,0.09345397651088169,0.09672057724210262
1,276,"25.0408578889,121.567904444","25.028679,121.559320",1.6033203103062676,-0.01743228142304256,0.7571919486862433
1,282,"25.0408578889,121.567904444","25.041935,121.571999",0.4300887639895113,-0.08029371032109883,0.15379758909601823
1,291,"25.0408578889,121.567904444","25.049616,121.577459",1.3677964207207416,0.12748073174827773,0.023205587249591816
1,292,"25.0408578889,121.567904444","25.046361,121.582848",1.6265720468181728,0.06673001256987157,0.23612754575969647
1,300,"25.0408578889,121.567904444","25.033209,121.558731",1.2549818240453257,-0.07137602517944468,0.20500842770616678
1,307,"25.0408578889,121.567904444","25.037570,121.552076",1.6383703733415476,0.01980989106366869,0.7253286073412673
1,308,"25.0408578889,121.567904444","25.055672,121.567127",1.642886722354114,-0.023729718029688925,0.6738384240303517
1,309,"25.0408578889,121.567904444","25.054470,121.556098",1.9217404996734209,0.16708249196204966,0.002844403376946522
1,312,"25.0408578889,121.567904444","25.033323,121.552787",1.7390431483093205,0.07327912557443914,0.19315790601505795
1,320,"25.0408578889,121.567904444","25.051287,121.564262",1.2123343717254154,-0.0007815908091121115,0.9889409896439996
1,326,"25.0408578889,121.567904444","25.045250,121.567090",0.4934229505427714,-0.11863424238511719,0.034743096514662626
1,333,"25.0408578889,121.567904444","25.047428,121.561182",0.9949351724150304,-0.018399990692283964,0.7441701592274703
1,337,"25.0408578889,121.567904444","25.053010,121.575920",1.5704565908497294,0.17378539715915953,0.0018989182468217795
1,340,"25.0408578889,121.567904444","25.051430,121.557160",1.5959610687995136,0.10069824230266201,0.07339734950312617
1,357,"25.0408578889,121.567904444","25.034230,121.576360",1.1257052565159404,0.05210151875296523,0.35517153601141827
1,359,"25.0408578889,121.567904444","25.056010,121.563580",1.7342539826652938,0.059733528301813804,0.28902136688036506
1,379,"25.0408578889,121.567904444","25.042619,121.580762",1.3121161611217385,0.04701062266121583,0.40419356103407067
1,387,"25.0408578889,121.567904444","25.026100,121.563160",1.7034613598868886,-0.043285336051287045,0.44249368649458565
1,389,"25.0408578889,121.567904444","25.038324,121.586245",1.872049264509944,0.017119214803333137,0.7614195985968251
1,392,"25.0408578889,121.567904444","25.051489,121.565347",1.2055930383731532,0.034418028347323985,0.5414937475424344
1,394,"25.0408578889,121.567904444","25.038352,121.576248",0.8865884651665564,0.048669750594517815,0.3877917187759893
1,395,"25.0408578889,121.567904444","25.036844,121.575413",0.8785694917239671,-0.03519448578507369,0.5324055908361296
2,3,"25.041254,121.55742","25.0377972222,121.565169444",0.8707696205968916,-0.01974904144933095,0.7261384724539419
2,4,"25.041254,121.55742","25.0360361111,121.562325",0.7609982461286773,-0.006620666327878147,0.9065325952319256
2,5,"25.041254,121.55742","25.0365638889,121.5686639",1.2479983165765445,-0.010512023855817001,0.8521098776735607
2,6,"25.041254,121.55742","25.034047,121.565973",1.1757565926118985,0.05204175547504226,0.35572443404499654
2,7,"25.041254,121.55742","25.0330388889,121.565619444",1.229984430865456,0.03119309719920961,0.5800456659597146
2,8,"25.041254,121.55742","25.0352138889,121.563688889",0.9208246526749532,0.037306108715393846,0.5080847328804385
2,10,"25.041254,121.55742","25.0286611111,121.566116667",1.6480986344668136,-0.0018638375634388196,0.9736318279843614
2,11,"25.041254,121.55742","25.034937,121.55762",0.7000469372754037,-0.022948428475804354,0.6839898536484486
2,12,"25.041254,121.55742","25.026679,121.561747",1.6725372410524424,0.006396469074853673,0.9096839799261703
2,17,"25.041254,121.55742","25.05862,121.55514",1.9374043329176844,0.0,1.0
2,18,"25.041254,121.55742","25.049408,121.55261",1.0254078677341092,-0.13283785964793043,0.017968652443866834
2,19,"25.041254,121.55742","25.02863,121.56981",1.8759202008833609,-0.04004723422395005,0.4774008893552779
2,25,"25.041254,121.55742","25.04543,121.57205",1.5471559385339169,0.019923790580930516,0.7238135078154178
2,28,"25.041254,121.55742","25.04814,121.57467",1.9005482982385589,-0.10036257723999668,0.07436621511287127
2,32,"25.041254,121.55742","25.023884,121.553161",1.9715592812181528,0.03357115403629753,0.5514932097032651
2,33,"25.041254,121.55742","25.04878,121.56087",0.9034568659395688,-0.1411973060619347,0.011848120017030032
2,49,"25.041254,121.55742","25.040901,121.548252  ",0.926028445862372,0.10144745042257956,0.07127187158614878
2,55,"25.041254,121.55742","25.049505,121.549408",1.220278150866742,-0.11471541109862013,0.04123848385483494
2,63,"25.041254,121.55742","25.037569,121.545632",1.257705322723219,-0.10727273716644982,0.05640407231820746
2,70,"25.041254,121.55742","25.032752,121.561645",1.0338203624368707,0.11105073121680055,0.04821079774620561
2,71,"25.041254,121.55742","25.032985,121.554204",0.971785665847242,0.0685973306236483,0.22324254846385583
2,75,"25.041254,121.55742","25.0300508,121.557635",1.2412064181168916,0.054531267272857106,0.33315103238575283
2,85,"25.041254,121.55742","25.033362,121.54911",1.2114403011514865,-0.018106503772925237,0.7481119162994536
2,87,"25.041254,121.55742","25.033078,121.543057",1.7091931317636349,0.14134904325872436,0.011756576105452648
2,88,"25.041254,121.55742","25.032922, 121.57087",1.6414379963568433,0.0689162317727637,0.22109308011186382
2,111,"25.041254,121.55742","25.040184,121.543497",1.4100550113847696,0.04943050468850082,0.38040801821262193
2,113,"25.041254,121.55742","25.037724,121.561178",0.5447335341910878,-0.014207708283605418,0.8010607906751239
2,128,"25.041254,121.55742","25.026808,121.546726",1.9301688686538097,-0.019026033818829908,0.7357842864982183
2,138,"25.041254,121.55742","25.040558,121.575372",1.8132953372585432,0.005984567277682614,0.9154774488062583
2,150,"25.041254,121.55742","25.036568,121.57343",1.6970386641229225,0.034445656373450324,0.5411690535794995
2,172,"25.041254,121.55742","25.051562,121.562891 ",1.2683194996977347,-0.02245046237986422,0.6904899408253624
2,174,"25.041254,121.55742","25.051702 ,121.553057 ",1.2382784690970174,0.0,1.0
2,175,"25.041254,121.55742","25.051618 ,121.544847 ",1.711083871809149,0.14426647981412824,0.010113841931450344
2,185,"25.041254,121.55742","25.042342 ,121.546050 ",1.1537261988279457,0.0,1.0
2,187,"25.041254,121.55742","25.037465 ,121.555769 ",0.4515818512442578,-0.10081484551806015,0.0730631996137282
2,197,"25.041254,121.55742","25.049845,121.571885",1.742522611186598,-0.023964476863809727,0.670799571991767
2,218,"25.041254,121.55742","25.043299,121.564108",0.7119253665047784,-0.07404078191110436,0.1885581702386011
2,231,"25.041254,121.55742","25.047805,121.545022",1.4463500710845825,-0.15380182215231789,0.006071580906577721
2,235,"25.041254,121.55742","25.048460,121.565928",1.172315028476944,-0.10266817326868585,0.06791648075626983
2,244,"25.041254,121.55742","25.045908,121.543736",1.474009243662779,-0.09204224695017481,0.10188860662860116
2,248,"25.041254,121.55742","25.027123,121.555566",1.576482076129819,-0.05495596053666935,0.3293941112516018
2,250,"25.041254,121.55742","25.041840,121.539873",1.7719645034199258,0.08495689861150824,0.13120446830347224
2,255,"25.041254,121.55742","25.046914,121.557674",0.6275019822426473,-0.23528384952785866,2.314960099932579e-05
2,259,"25.041254,121.55742","25.051761,121.542168",1.9296425231363836,0.009286307457230955,0.8691892438108373
2,261,"25.041254,121.55742","25.054095,121.560928",1.465830651520683,-0.01805866546498866,0.7487550465773467
2,276,"25.041254,121.55742","25.028679,121.559320",1.4061114439874358,-0.12524367134970052,0.025755522305436408
2,282,"25.041254,121.55742","25.041935,121.571999",1.4731881949008916,0.028060676916530296,0.6186739832204984
2,294,"25.041254,121.55742","25.047617,121.540431",1.853662659282507,-0.0825070172411804,0.14273205332868336
2,300,"25.041254,121.55742","25.033209,121.558731",0.9009400152385796,-0.1181703385054948,0.035463545614642496
2,307,"25.041254,121.55742","25.037570,121.552076",0.676303906406973,-0.03416354482528475,0.5444890689160131
2,308,"25.041254,121.55742","25.055672,121.567127",1.873587718500955,-0.03351532530208736,0.5521555669346341
2,309,"25.041254,121.55742","25.054470,121.556098",1.4700494972446911,-0.08289060528981917,0.14087772500677936
